logged_at,run_id,run_type,snapshot_timestamp,snapshot_path,sport,entry_type,market_type,home_team,away_team,match_date,pick,actual,won,push,model_prob,home_prob,away_prob,draw_prob,implied_prob,market_implied_prob,edge,expected_value,american_odds,decimal_odds,total_line,confidence_score,kelly_fraction,fractional_kelly,closing_american_odds,closing_decimal_odds,closing_implied_prob,closing_market_implied_prob,closing_total_line,closing_line_value
2026-04-08T22:44:21Z,daily-20260408T130854907097Z,daily,2026-04-08T13:08:54Z,tracking/snapshots/2026-04-08/mlb/daily-20260408T130854907097Z.json,mlb,prediction,moneyline,Twins,Tigers,2026-04-08,home,home,true,false,0.5832,0.5832,0.4168,,,,0.0999,0.2191,136,,,71.2,0.1611,0.0322,,,,,,
2026-04-09T01:57:14Z,daily-20260408T130854907097Z,daily,2026-04-08T13:08:54Z,tracking/snapshots/2026-04-08/nhl/daily-20260408T130854907097Z.json,nhl,prediction,moneyline,Rangers,Sabres,2026-04-08,away,away,true,false,0.5043,0.4957,0.5043,,,,-0.0402,-0.1023,-145,,,23.7,0.0,0.0,,,,,,
2026-04-09T01:57:14Z,daily-20260408T223804134918Z,daily,2026-04-08T22:38:04Z,tracking/snapshots/2026-04-08/nhl/daily-20260408T223804134918Z.json,nhl,slop_lock,moneyline,Rangers,Sabres,2026-04-08,away,away,true,false,0.5233,,,,0.5641,0.5882,-0.0408,-0.0894,-135,1.74,,22.7,0.0,0.0,-135,1.74,0.5627,0.5848,,-0.0255
2026-04-09T02:01:45Z,daily-20260408T223804134918Z,daily,2026-04-08T22:38:04Z,tracking/snapshots/2026-04-08/mlb/daily-20260408T223804134918Z.json,mlb,slop_lock,moneyline,Marlins,Reds,2026-04-08,home,home,true,false,0.5711,,,,0.542,0.5556,0.0291,0.0394,-122,1.82,,46.6,0.048,0.0096,-120,1.83,0.5412,0.5618,,-0.0144
2026-04-09T02:01:45Z,daily-20260408T223804134918Z,daily,2026-04-08T22:38:04Z,tracking/snapshots/2026-04-08/mlb/daily-20260408T223804134918Z.json,mlb,slop_lock,moneyline,Nationals,Cardinals,2026-04-08,away,away,true,false,0.8348,,,,0.9626,0.9901,-0.1278,-0.1568,-10000,1.01,,42.4,0.0,0.0,-10000,1.01,0.9626,0.9901,,-0.0275
2026-04-09T02:01:45Z,daily-20260408T223804134918Z,daily,2026-04-08T22:38:04Z,tracking/snapshots/2026-04-08/mlb/daily-20260408T223804134918Z.json,mlb,slop_lock,moneyline,Angels,Braves,2026-04-08,away,away,true,false,0.7952,,,,0.9712,0.9901,-0.176,-0.1968,-10000,1.01,,45.1,0.0,0.0,-10000,1.01,0.9712,0.9901,,-0.0189
2026-04-09T02:06:01Z,manual-20260409T015725908949Z,manual,2026-04-09T01:57:25Z,tracking/snapshots/2026-04-09/mlb/manual-20260409T015725908949Z.json,mlb,slop_lock,moneyline,Yankees,Athletics,2026-04-08,home,away,false,false,0.603,,,,0.648,0.6667,-0.045,-0.0774,-189,1.53,,24.5,0.0,0.0,1300,14.0,0.0902,0.0967,,-0.5765
2026-04-09T02:06:01Z,manual-20260409T015725908949Z,manual,2026-04-09T01:57:25Z,tracking/snapshots/2026-04-09/mlb/manual-20260409T015725908949Z.json,mlb,slop_lock,moneyline,Twins,Tigers,2026-04-08,home,home,true,false,0.5328,,,,0.4532,0.4673,0.0796,0.1509,116,2.16,,70.4,0.1301,0.026,-714,1.14,0.8726,0.9259,,0.4053
2026-04-10T20:18:38Z,daily-20260408T130854907097Z,daily,2026-04-08T13:08:54Z,tracking/snapshots/2026-04-08/nba/daily-20260408T130854907097Z.json,nba,prediction,moneyline,Cavaliers,Hawks,2026-04-08,home,home,true,false,0.5255,0.5255,0.4745,,,,0.002,-0.025,-116,,,29.2,0.0,0.0,,,,,,
2026-04-10T20:18:38Z,daily-20260408T130854907097Z,daily,2026-04-08T13:08:54Z,tracking/snapshots/2026-04-08/nba/daily-20260408T130854907097Z.json,nba,prediction,moneyline,Magic,Timberwolves,2026-04-08,home,home,true,false,0.5236,0.5236,0.4764,,,,-0.0821,-0.1498,-213,,,26.9,0.0,0.0,,,,,,
2026-04-10T20:18:38Z,daily-20260408T130854907097Z,daily,2026-04-08T13:08:54Z,tracking/snapshots/2026-04-08/nba/daily-20260408T130854907097Z.json,nba,prediction,moneyline,Pistons,Bucks,2026-04-08,home,home,true,false,0.9249,0.9249,0.0751,,,,-0.0602,-0.0932,-1667,,,47.1,0.0,0.0,,,,,,
2026-04-10T20:18:38Z,daily-20260408T223804134918Z,daily,2026-04-08T22:38:04Z,tracking/snapshots/2026-04-08/nba/daily-20260408T223804134918Z.json,nba,slop_lock,moneyline,Pistons,Bucks,2026-04-08,home,home,true,false,0.8614,,,,0.9332,0.9709,-0.0718,-0.1041,-2500,1.04,,46.0,0.0,0.0,-2500,1.04,0.9305,0.9709,,-0.0404
2026-04-10T20:18:51Z,daily-20260408T130854907097Z,daily,2026-04-08T13:08:54Z,tracking/snapshots/2026-04-08/nhl/daily-20260408T130854907097Z.json,nhl,prediction,moneyline,Maple Leafs,Capitals,2026-04-08,away,away,true,false,0.5483,0.4517,0.5483,,,,-0.0135,-0.0471,-141,,,29.9,0.0,0.0,,,,,,
2026-04-10T20:18:51Z,daily-20260408T223804134918Z,daily,2026-04-08T22:38:04Z,tracking/snapshots/2026-04-08/nhl/daily-20260408T223804134918Z.json,nhl,slop_lock,moneyline,Maple Leafs,Capitals,2026-04-08,away,away,true,false,0.5409,,,,0.5823,0.6061,-0.0414,-0.0967,-149,1.67,,23.6,0.0,0.0,-10000,1.01,0.9712,0.9901,,0.3651
2026-04-10T20:18:51Z,manual-20260409T015644290511Z,manual,2026-04-09T01:56:44Z,tracking/snapshots/2026-04-09/nhl/manual-20260409T015644290511Z.json,nhl,slop_lock,moneyline,Maple Leafs,Capitals,2026-04-08,home,away,false,false,0.5497,,,,0.0288,0.0294,0.5209,17.6906,3300,34.0,,48.9,0.5361,0.1072,3300,34.0,0.0288,0.0294,,-0.0006
2026-04-10T20:24:25Z,manual-20260409T024016741651Z,manual,2026-04-09T02:40:16Z,tracking/snapshots/2026-04-09/mlb/manual-20260409T024016741651Z.json,mlb,slop_lock,moneyline,Mets,Diamondbacks,2026-04-08,home,away,false,false,0.5785,,,,0.593,0.6173,-0.0145,-0.0454,-154,1.65,,28.9,0.0,0.0,3300,34.0,0.0288,0.0294,,-0.5885
2026-04-11T12:42:42Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/nba/daily-20260410T201548476363Z.json,nba,prediction,moneyline,Hornets,Pistons,2026-04-10,home,away,false,false,0.5289,0.5289,0.4711,,,,-0.0738,-0.1386,-204,,,32.3,0.0,0.0,,,,,,
2026-04-11T12:42:42Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/nba/daily-20260410T201548476363Z.json,nba,prediction,moneyline,Wizards,Heat,2026-04-10,away,away,true,false,0.8607,0.1393,0.8607,,,,-0.0729,-0.1061,-1250,,,45.4,0.0,0.0,,,,,,
2026-04-11T12:42:42Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/nba/daily-20260410T201548476363Z.json,nba,prediction,moneyline,Hawks,Cavaliers,2026-04-10,home,home,true,false,0.5587,0.5587,0.4413,,,,-0.1177,-0.1796,-323,,,47.6,0.0,0.0,,,,,,
2026-04-11T12:42:42Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/nba/daily-20260410T201548476363Z.json,nba,prediction,moneyline,Celtics,Pelicans,2026-04-10,home,home,true,false,0.9132,0.9132,0.0868,,,,-0.058,-0.0945,-1429,,,49.5,0.0,0.0,,,,,,
2026-04-11T12:42:42Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/nba/daily-20260410T201548476363Z.json,nba,prediction,moneyline,Pacers,76ers,2026-04-10,away,away,true,false,0.7869,0.2131,0.7869,,,,-0.0906,-0.1316,-1111,,,43.7,0.0,0.0,,,,,,
2026-04-11T12:42:42Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/nba/daily-20260410T201548476363Z.json,nba,prediction,moneyline,Knicks,Raptors,2026-04-10,home,home,true,false,0.5706,0.5706,0.4294,,,,-0.0756,-0.1331,-244,,,27.5,0.0,0.0,,,,,,
2026-04-11T12:42:42Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/nba/daily-20260410T201548476363Z.json,nba,slop_lock,moneyline,Celtics,Pelicans,2026-04-10,home,home,true,false,0.8462,,,,0.9042,0.9434,-0.058,-0.0945,-1429,1.07,,49.5,0.0,0.0,-1667,1.06,0.9042,0.9434,,-0.0392
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Cubs,Pirates,2026-04-10,home,away,false,false,0.6594,0.6594,0.3406,,,,0.0499,0.0643,-135,,,55.3,0.0869,0.0174,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Phillies,Diamondbacks,2026-04-10,home,away,false,false,0.6218,0.6218,0.3782,,,,0.0437,0.0618,-125,,,60.2,0.0773,0.0155,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Tigers,Marlins,2026-04-10,home,home,true,false,0.6424,0.6424,0.3576,,,,0.05,0.0654,-130,,,56.1,0.0849,0.017,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Reds,Angels,2026-04-10,away,away,true,false,0.5349,0.4651,0.5349,,,,0.0573,0.1027,122,,,51.1,0.0842,0.0168,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Blue Jays,Twins,2026-04-10,home,home,true,false,0.6517,0.6517,0.3483,,,,0.0772,0.135,-108,,,59.3,0.1452,0.029,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Mets,Athletics,2026-04-10,home,away,false,false,0.5652,0.5652,0.4348,,,,-0.0031,-0.03,-141,,,34.2,0.0,0.0,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Rays,Yankees,2026-04-10,home,home,true,false,0.6283,0.6283,0.3717,,,,0.074,0.1937,162,,,40.8,0.1196,0.0239,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Braves,Guardians,2026-04-10,home,home,true,false,0.5793,0.5793,0.4207,,,,0.0314,0.0553,-112,,,54.4,0.0621,0.0124,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Orioles,Giants,2026-04-10,home,away,false,false,0.6205,0.6205,0.3795,,,,0.0728,0.1353,100,,,66.2,0.1353,0.0271,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Royals,White Sox,2026-04-10,home,home,true,false,0.6077,0.6077,0.3923,,,,-0.0087,-0.0367,-172,,,34.2,0.0,0.0,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Brewers,Nationals,2026-04-10,home,away,false,false,0.6424,0.6424,0.3576,,,,0.0219,0.0184,-154,,,52.1,0.0284,0.0057,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,prediction,moneyline,Padres,Rockies,2026-04-10,home,home,true,false,0.575,0.575,0.425,,,,-0.0181,-0.0489,-161,,,28.5,0.0,0.0,,,,,,
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,slop_lock,moneyline,Blue Jays,Twins,2026-04-10,home,home,true,false,0.5881,,,,0.5109,0.5291,0.0772,0.135,-108,1.93,,59.3,0.1452,0.029,-135,1.74,0.5636,0.578,,0.0345
2026-04-11T12:51:21Z,daily-20260410T201548476363Z,daily,2026-04-10T20:15:48Z,tracking/snapshots/2026-04-10/mlb/daily-20260410T201548476363Z.json,mlb,slop_lock,moneyline,Orioles,Giants,2026-04-10,home,away,false,false,0.5677,,,,0.4949,0.5076,0.0728,0.1353,100,2.0,,66.2,0.1353,0.0271,-118,1.85,0.5302,0.5525,,0.0226
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Bruins,Lightning,2026-04-11,home,away,false,false,0.5283,0.5283,0.4717,,,,0.0272,0.0305,102,,,34.9,0.03,0.006,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Islanders,Senators,2026-04-11,away,away,true,false,0.503,0.497,0.503,,,,-0.0237,-0.0505,-120,,,26.9,0.0,0.0,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Penguins,Capitals,2026-04-11,home,away,false,false,0.5684,0.5684,0.4316,,,,0.0215,0.0084,-122,,,40.3,0.0102,0.002,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Kings,Oilers,2026-04-11,home,home,true,false,0.5285,0.5285,0.4715,,,,0.0234,0.0258,100,,,35.1,0.0258,0.0052,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Red Wings,Devils,2026-04-11,home,away,false,false,0.6651,0.6651,0.3349,,,,0.0504,0.0631,-137,,,57.6,0.0864,0.0173,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Blackhawks,Blues,2026-04-11,away,away,true,false,0.7681,0.2319,0.7681,,,,0.0645,0.0995,-128,,,76.9,0.1275,0.0255,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Predators,Wild,2026-04-11,home,home,true,false,0.5031,0.5031,0.4969,,,,0.0274,0.0376,114,,,39.7,0.033,0.0066,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Stars,Rangers,2026-04-11,home,home,true,false,0.5333,0.5333,0.4667,,,,-0.0554,-0.1104,-179,,,27.0,0.0,0.0,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Mammoth,Hurricanes,2026-04-11,home,away,false,false,0.5631,0.5631,0.4369,,,,0.0239,0.0231,-115,,,40.4,0.0266,0.0053,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Maple Leafs,Panthers,2026-04-11,home,away,false,false,0.548,0.548,0.452,,,,0.0033,-0.0284,-128,,,35.2,0.0,0.0,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Canadiens,Blue Jackets,2026-04-11,home,away,false,false,0.672,0.672,0.328,,,,0.0482,0.0595,-141,,,62.0,0.0839,0.0168,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Jets,Flyers,2026-04-11,home,away,false,false,0.5761,0.5761,0.4239,,,,0.0201,0.0129,-125,,,35.3,0.0161,0.0032,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,prediction,moneyline,Kraken,Flames,2026-04-11,home,home,true,false,0.5614,0.5614,0.4386,,,,0.0022,-0.02,-133,,,27.8,0.0,0.0,,,,,,
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,slop_lock,moneyline,Blackhawks,Blues,2026-04-11,away,away,true,false,0.6177,,,,0.5532,0.5814,0.0645,0.0995,-128,1.78,,76.9,0.1275,0.0255,-278,1.36,0.7065,0.7407,,0.1251
2026-04-12T12:53:43Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/nhl/daily-20260411T124225465167Z.json,nhl,slop_lock,moneyline,Red Wings,Devils,2026-04-11,home,away,false,false,0.6145,,,,0.5641,0.5882,0.0504,0.0631,-137,1.73,,57.6,0.0864,0.0173,-135,1.74,0.5602,0.5952,,-0.028
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Phillies,Diamondbacks,2026-04-11,home,home,true,false,0.6126,0.6126,0.3874,,,,0.0322,0.0443,-130,,,49.4,0.0576,0.0115,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Tigers,Marlins,2026-04-11,home,home,true,false,0.6257,0.6257,0.3743,,,,0.0369,0.0472,-133,,,49.1,0.0629,0.0126,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Cubs,Pirates,2026-04-11,home,away,false,false,0.6207,0.6207,0.3793,,,,0.0245,0.0174,-145,,,40.7,0.0253,0.0051,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Blue Jays,Twins,2026-04-11,home,away,false,false,0.6148,0.6148,0.3852,,,,0.0581,0.0957,-110,,,60.5,0.1052,0.021,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Reds,Angels,2026-04-11,home,home,true,false,0.5828,0.5828,0.4172,,,,0.0185,0.0097,-130,,,43.7,0.0126,0.0025,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Mets,Athletics,2026-04-11,home,away,false,false,0.5946,0.5946,0.4054,,,,0.0012,-0.0202,-154,,,35.7,0.0,0.0,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Royals,White Sox,2026-04-11,home,home,true,false,0.6073,0.6073,0.3927,,,,-0.0166,-0.0557,-185,,,38.5,0.0,0.0,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Rays,Yankees,2026-04-11,home,home,true,false,0.619,0.619,0.381,,,,0.076,0.1972,171,,,45.5,0.1153,0.0231,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Brewers,Nationals,2026-04-11,home,away,false,false,0.6317,0.6317,0.3683,,,,0.0036,-0.0202,-172,,,35.6,0.0,0.0,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Braves,Guardians,2026-04-11,home,away,false,false,0.5865,0.5865,0.4135,,,,0.045,0.0629,-110,,,58.6,0.0691,0.0138,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Orioles,Giants,2026-04-11,home,home,true,false,0.6232,0.6232,0.3768,,,,0.0851,0.1552,106,,,60.7,0.1464,0.0293,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Cardinals,Red Sox,2026-04-11,home,away,false,false,0.6572,0.6572,0.3428,,,,0.0653,0.1205,122,,,57.8,0.0988,0.0198,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Padres,Rockies,2026-04-11,away,home,false,false,0.5168,0.4832,0.5168,,,,0.0692,0.1485,144,,,51.2,0.1031,0.0206,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Dodgers,Rangers,2026-04-11,home,home,true,false,0.6085,0.6085,0.3915,,,,-0.0181,-0.0532,-185,,,34.2,0.0,0.0,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,prediction,moneyline,Mariners,Astros,2026-04-11,home,home,true,false,0.6501,0.6501,0.3499,,,,0.0387,0.0415,-143,,,57.2,0.0593,0.0119,,,,,,
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,slop_lock,moneyline,Orioles,Giants,2026-04-11,home,home,true,false,0.5608,,,,0.4757,0.495,0.0851,0.1552,106,2.06,,60.7,0.1464,0.0293,106,2.06,0.4757,0.495,,-0.0193
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,slop_lock,moneyline,Blue Jays,Twins,2026-04-11,home,away,false,false,0.5737,,,,0.5156,0.5348,0.0581,0.0957,-110,1.91,,60.5,0.1052,0.021,3000,31.0,1.0,0.0323,,0.4652
2026-04-12T12:59:53Z,daily-20260411T124225465167Z,daily,2026-04-11T12:42:25Z,tracking/snapshots/2026-04-11/mlb/daily-20260411T124225465167Z.json,mlb,slop_lock,moneyline,Braves,Guardians,2026-04-11,home,away,false,false,0.5565,,,,0.5115,0.5348,0.045,0.0629,-110,1.91,,58.6,0.0691,0.0138,-115,1.87,0.523,0.5435,,-0.0118
2026-04-13T13:12:49Z,daily-20260412T124844609882Z,daily,2026-04-12T12:48:44Z,tracking/snapshots/2026-04-12/nba/daily-20260412T124844609882Z.json,nba,prediction,moneyline,Celtics,Magic,2026-04-12,home,home,true,false,0.8291,0.8291,0.1709,,,,0.2022,1.2866,540,,,32.6,0.2383,0.0596,,,,,,
2026-04-13T13:12:49Z,daily-20260412T124844609882Z,daily,2026-04-12T12:48:44Z,tracking/snapshots/2026-04-12/nba/daily-20260412T124844609882Z.json,nba,prediction,moneyline,Cavaliers,Wizards,2026-04-12,home,home,true,false,0.9364,0.9364,0.0636,,,,0.0019,-0.0337,-500,,,50.1,0.0,0.0,,,,,,
2026-04-13T13:12:49Z,daily-20260412T124844609882Z,daily,2026-04-12T12:48:44Z,tracking/snapshots/2026-04-12/nba/daily-20260412T124844609882Z.json,nba,prediction,moneyline,Pacers,Pistons,2026-04-12,away,away,true,false,0.8517,0.1483,0.8517,,,,-0.0588,-0.0937,-833,,,43.7,0.0,0.0,,,,,,
2026-04-13T13:12:49Z,daily-20260412T124844609882Z,daily,2026-04-12T12:48:44Z,tracking/snapshots/2026-04-12/nba/daily-20260412T124844609882Z.json,nba,prediction,moneyline,Heat,Hawks,2026-04-12,away,home,false,false,0.7554,0.2446,0.7554,,,,0.1138,0.2831,162,,,56.8,0.1748,0.0437,,,,,,
2026-04-13T13:12:49Z,daily-20260412T124844609882Z,daily,2026-04-12T12:48:44Z,tracking/snapshots/2026-04-12/nba/daily-20260412T124844609882Z.json,nba,prediction,moneyline,Knicks,Hornets,2026-04-12,home,away,false,false,0.657,0.657,0.343,,,,0.153,1.0251,575,,,38.5,0.1783,0.0446,,,,,,
2026-04-13T13:12:49Z,daily-20260412T124844609882Z,daily,2026-04-12T12:48:44Z,tracking/snapshots/2026-04-12/nba/daily-20260412T124844609882Z.json,nba,prediction,moneyline,76ers,Bucks,2026-04-12,home,home,true,false,0.8331,0.8331,0.1669,,,,-0.0736,-0.1156,-1111,,,41.2,0.0,0.0,,,,,,
2026-04-13T13:12:49Z,daily-20260412T124844609882Z,daily,2026-04-12T12:48:44Z,tracking/snapshots/2026-04-12/nba/daily-20260412T124844609882Z.json,nba,prediction,moneyline,Raptors,Nets,2026-04-12,home,home,true,false,0.9306,0.9306,0.0694,,,,-0.0772,-0.1078,-5000,,,46.3,0.0,0.0,,,,,,
